# Time-averaged data for fix rdf_OH_save
# TimeStep Number-of-rows
# Row c_rdf_OH_bond[1] c_rdf_OH_bond[2] c_rdf_OH_bond[3]
44000 100
1 0.01 0 0
2 0.03 0 0
3 0.05 0 0
4 0.07 0 0
5 0.09 0 0
6 0.11 0 0
7 0.13 0 0
8 0.15 0 0
9 0.17 0 0
10 0.19 0 0
11 0.21 0 0
12 0.23 0 0
13 0.25 0 0
14 0.27 0 0
15 0.29 0 0
16 0.31 0 0
17 0.33 0 0
18 0.35 0 0
19 0.37 0 0
20 0.39 0 0
21 0.41 0 0
22 0.43 0 0
23 0.45 0 0
24 0.47 0 0
25 0.49 0 0
26 0.51 0 0
27 0.53 0 0
28 0.55 0 0
29 0.57 0 0
30 0.59 0 0
31 0.61 0 0
32 0.63 0 0
33 0.65 0 0
34 0.67 0 0
35 0.69 0 0
36 0.71 0.310726 4.9505e-05
37 0.73 0.293934 9.90099e-05
38 0.75 2.50513 0.000544554
39 0.77 3.69592 0.00123762
40 0.79 21.8268 0.00554455
41 0.81 15.5118 0.00876238
42 0.83 30.228 0.0153465
43 0.85 24.7051 0.0209901
44 0.87 12.4119 0.0239604
45 0.89 16.6029 0.0281188
46 0.91 14.7479 0.0319802
47 0.93 13.5751 0.0356931
48 0.95 14.2246 0.0397525
49 0.97 26.1247 0.0475248
50 0.99 33.5528 0.0579208
51 1.01 23.1791 0.065396
52 1.03 11.5123 0.0692574
53 1.05 15.3399 0.074604
54 1.07 16.5477 0.0805941
55 1.09 10.279 0.0844554
56 1.11 10.6744 0.0886139
57 1.13 9.19828 0.0923267
58 1.15 4.61714 0.0942574
59 1.17 12.2384 0.0995545
60 1.19 9.28787 0.103713
61 1.21 4.91898 0.10599
62 1.23 9.52104 0.110545
63 1.25 10.6225 0.115792
64 1.27 5.63099 0.118663
65 1.29 5.17565 0.121386
66 1.31 2.64555 0.122822
67 1.33 4.15975 0.125149
68 1.35 6.44479 0.128861
69 1.37 5.08874 0.131881
70 1.39 5.83526 0.135446
71 1.41 5.98574 0.139208
72 1.43 9.11205 0.145099
73 1.45 18.916 0.157673
74 1.47 7.60922 0.162871
75 1.49 5.85401 0.16698
76 1.51 7.55428 0.172426
77 1.53 4.21434 0.175545
78 1.55 3.12872 0.177921
79 1.57 5.39995 0.182129
80 1.59 3.09663 0.184604
81 1.61 5.01339 0.188713
82 1.63 6.65999 0.194307
83 1.65 6.61419 0.2
84 1.67 2.80648 0.202475
85 1.69 3.50811 0.205644
86 1.71 2.1954 0.207673
87 1.73 2.8775 0.210396
88 1.75 1.38042 0.211733
89 1.77 3.19894 0.214901
90 1.79 3.46954 0.218416
91 1.81 2.53283 0.22104
92 1.83 2.38408 0.223564
93 1.85 2.83652 0.226634
94 1.87 5.68619 0.232921
95 1.89 2.54244 0.235792
96 1.91 2.53275 0.238713
97 1.93 2.98467 0.242228
98 1.95 3.50028 0.246436
99 1.97 4.27692 0.251683
100 1.99 3.12309 0.255594
44100 100
1 0.01 0 0
2 0.03 0 0
3 0.05 0 0
4 0.07 0 0
5 0.09 0 0
6 0.11 0 0
7 0.13 0 0
8 0.15 0 0
9 0.17 0 0
10 0.19 0 0
11 0.21 0 0
12 0.23 0 0
13 0.25 0 0
14 0.27 0 0
15 0.29 0 0
16 0.31 0 0
17 0.33 0 0
18 0.35 0 0
19 0.37 0 0
20 0.39 0 0
21 0.41 0 0
22 0.43 0 0
23 0.45 0 0
24 0.47 0 0
25 0.49 0 0
26 0.51 0 0
27 0.53 0 0
28 0.55 0 0
29 0.57 0 0
30 0.59 0 0
31 0.61 0 0
32 0.63 0 0
33 0.65 0 0
34 0.67 0 0
35 0.69 0 0
36 0.71 0.310087 4.9505e-05
37 0.73 0.586671 0.000148515
38 0.75 0.834157 0.00029703
39 0.77 3.95698 0.0010396
40 0.79 24.0519 0.00579208
41 0.81 15.7274 0.00905941
42 0.83 28.8227 0.0153465
43 0.85 24.8838 0.0210396
44 0.87 12.1879 0.0239604
45 0.89 11.841 0.0269307
