# HAP (3, 0, 0) surface
# Generated from HAP CIF file
# Composition: {'O': 1008, 'P': 216, 'Ca': 360, 'H': 144}

1728 atoms
0 bonds
0 angles
0 dihedrals
0 impropers

4 atom types

0.000000 28.272000 xlo xhi
0.000000 20.637000 ylo yhi
0.000000 62.589380 zlo zhi
0.000000 0.000000 0.000000 xy xz yz

Masses

1 40.078  # Ca
2 30.974  # P
3 15.999  # O
4 1.008  # H

Atoms

1 3 5.594086 1.719750 16.276447
2 3 5.521522 1.719750 19.206398
3 3 3.020392 1.719750 17.678579
4 3 8.541914 5.159250 21.884977
5 3 8.614478 5.159250 18.955026
6 3 1.691608 5.159250 20.482844
7 3 9.175206 1.719750 22.162465
8 3 8.057520 1.719750 19.364729
9 3 1.615274 1.719750 19.795652
10 3 4.960794 5.159250 15.998958
11 3 6.078480 5.159250 18.796694
12 3 3.096726 5.159250 18.365771
13 3 1.879146 2.955218 22.464438
14 3 6.732034 2.955218 21.056592
15 3 0.812820 2.955218 17.801817
16 3 2.832854 6.394718 15.696986
17 3 7.403966 6.394718 17.104831
18 3 3.899180 6.394718 20.359607
19 3 2.832854 3.923782 15.696986
20 3 7.403966 3.923782 17.104831
21 3 3.899180 3.923782 20.359607
22 3 1.879146 0.484282 22.464438
23 3 6.732034 0.484282 21.056592
24 3 0.812820 0.484282 17.801817
25 2 1.099781 1.719750 22.916581
26 2 6.730150 1.719750 20.155571
27 2 1.594070 1.719750 18.250695
28 2 3.612219 5.159250 15.244843
29 2 7.405850 5.159250 18.005852
30 2 3.117930 5.159250 19.910728
31 1 4.712000 3.430557 17.721019
32 1 0.000000 6.870057 20.440405
33 1 0.000000 3.448443 20.440405
34 1 4.712000 0.008943 17.721019
35 1 3.583005 1.719750 21.093319
36 1 2.355529 1.719750 15.056314
37 1 8.197466 1.719750 17.011791
38 1 1.128995 5.159250 17.068105
39 1 2.356471 5.159250 23.105110
40 1 5.938534 5.159250 21.149633
41 3 0.000000 2.078834 15.000000
42 3 0.000000 5.518334 15.000000
43 3 0.000000 4.800166 15.000000
44 3 0.000000 1.360666 15.000000
45 4 0.000000 3.021257 15.000000
46 4 0.000000 6.460757 15.000000
47 4 0.000000 3.857743 15.000000
48 4 0.000000 0.418243 15.000000
49 3 0.882086 1.719750 24.437870
50 3 0.809522 1.719750 27.367821
51 3 7.732392 1.719750 25.840003
52 3 3.829914 5.159250 30.046400
53 3 3.902478 5.159250 27.116449
54 3 6.403608 5.159250 28.644268
55 3 4.463206 1.719750 30.323889
56 3 3.345520 1.719750 27.526153
57 3 6.327274 1.719750 27.957076
58 3 0.248794 5.159250 24.160382
59 3 1.366480 5.159250 26.958118
60 3 7.808726 5.159250 26.527194
61 3 6.591146 2.955218 30.625861
62 3 2.020034 2.955218 29.218016
63 3 5.524820 2.955218 25.963240
64 3 7.544854 6.394718 23.858409
65 3 2.691966 6.394718 25.266255
66 3 8.611180 6.394718 28.521030
67 3 7.544854 3.923782 23.858409
68 3 2.691966 3.923782 25.266255
69 3 8.611180 3.923782 28.521030
70 3 6.591146 0.484282 30.625861
71 3 2.020034 0.484282 29.218016
72 3 5.524820 0.484282 25.963240
73 2 5.811781 1.719750 31.078004
74 2 2.018150 1.719750 28.316995
75 2 6.306070 1.719750 26.412118
76 2 8.324219 5.159250 23.406266
77 2 2.693850 5.159250 26.167276
78 2 7.829930 5.159250 28.072152
79 1 0.000000 3.430557 25.882442
80 1 4.712000 6.870057 28.601828
81 1 4.712000 3.448443 28.601828
82 1 0.000000 0.008943 25.882442
83 1 8.295005 1.719750 29.254742
84 1 7.067529 1.719750 23.217737
85 1 3.485466 1.719750 25.173214
86 1 5.840995 5.159250 25.229528
87 1 7.068471 5.159250 31.266533
88 1 1.226534 5.159250 29.311056
89 3 4.712000 2.078834 23.161423
90 3 4.712000 5.518334 23.161423
91 3 4.712000 4.800166 23.161423
92 3 4.712000 1.360666 23.161423
93 4 4.712000 3.021257 23.161423
94 4 4.712000 6.460757 23.161423
95 4 4.712000 3.857743 23.161423
96 4 4.712000 0.418243 23.161423
97 3 5.594086 1.719750 32.599293
98 3 5.521522 1.719750 35.529244
99 3 3.020392 1.719750 34.001426
100 3 8.541914 5.159250 38.207824
101 3 8.614478 5.159250 35.277873
102 3 1.691608 5.159250 36.805691
103 3 9.175206 1.719750 38.485312
104 3 8.057520 1.719750 35.687576
105 3 1.615274 1.719750 36.118499
106 3 4.960794 5.159250 32.321805
107 3 6.078480 5.159250 35.119541
108 3 3.096726 5.159250 34.688618
109 3 1.879146 2.955218 38.787285
110 3 6.732034 2.955218 37.379439
111 3 0.812820 2.955218 34.124663
112 3 2.832854 6.394718 32.019832
113 3 7.403966 6.394718 33.427678
114 3 3.899180 6.394718 36.682454
115 3 2.832854 3.923782 32.019832
116 3 7.403966 3.923782 33.427678
117 3 3.899180 3.923782 36.682454
118 3 1.879146 0.484282 38.787285
119 3 6.732034 0.484282 37.379439
120 3 0.812820 0.484282 34.124663
121 2 1.099781 1.719750 39.239428
122 2 6.730150 1.719750 36.478418
123 2 1.594070 1.719750 34.573542
124 2 3.612219 5.159250 31.567690
125 2 7.405850 5.159250 34.328699
126 2 3.117930 5.159250 36.233575
127 1 4.712000 3.430557 34.043865
128 1 0.000000 6.870057 36.763252
129 1 0.000000 3.448443 36.763252
130 1 4.712000 0.008943 34.043865
131 1 3.583005 1.719750 37.416166
132 1 2.355529 1.719750 31.379161
133 1 8.197466 1.719750 33.334638
134 1 1.128995 5.159250 33.390952
135 1 2.356471 5.159250 39.427956
136 1 5.938534 5.159250 37.472479
137 3 0.000000 2.078834 31.322847
138 3 0.000000 5.518334 31.322847
139 3 0.000000 4.800166 31.322847
140 3 0.000000 1.360666 31.322847
141 4 0.000000 3.021257 31.322847
142 4 0.000000 6.460757 31.322847
143 4 0.000000 3.857743 31.322847
144 4 0.000000 0.418243 31.322847
145 3 0.882086 1.719750 40.760717
146 3 0.809522 1.719750 43.690668
147 3 7.732392 1.719750 42.162849
148 3 3.829914 5.159250 46.369247
149 3 3.902478 5.159250 43.439296
150 3 6.403608 5.159250 44.967114
151 3 4.463206 1.719750 46.646735
152 3 3.345520 1.719750 43.848999
153 3 6.327274 1.719750 44.279923
154 3 0.248794 5.159250 40.483228
155 3 1.366480 5.159250 43.280964
156 3 7.808726 5.159250 42.850041
157 3 6.591146 2.955218 46.948708
158 3 2.020034 2.955218 45.540863
159 3 5.524820 2.955218 42.286087
160 3 7.544854 6.394718 40.181256
161 3 2.691966 6.394718 41.589101
162 3 8.611180 6.394718 44.843877
163 3 7.544854 3.923782 40.181256
164 3 2.691966 3.923782 41.589101
165 3 8.611180 3.923782 44.843877
166 3 6.591146 0.484282 46.948708
167 3 2.020034 0.484282 45.540863
168 3 5.524820 0.484282 42.286087
169 2 5.811781 1.719750 47.400851
170 2 2.018150 1.719750 44.639841
171 2 6.306070 1.719750 42.734965
172 2 8.324219 5.159250 39.729113
173 2 2.693850 5.159250 42.490122
174 2 7.829930 5.159250 44.394999
175 1 0.000000 3.430557 42.205289
176 1 4.712000 6.870057 44.924675
177 1 4.712000 3.448443 44.924675
178 1 0.000000 0.008943 42.205289
179 1 8.295005 1.719750 45.577589
180 1 7.067529 1.719750 39.540584
181 1 3.485466 1.719750 41.496061
182 1 5.840995 5.159250 41.552375
183 1 7.068471 5.159250 47.589380
184 1 1.226534 5.159250 45.633903
185 3 4.712000 2.078834 39.484270
186 3 4.712000 5.518334 39.484270
187 3 4.712000 4.800166 39.484270
188 3 4.712000 1.360666 39.484270
189 4 4.712000 3.021257 39.484270
190 4 4.712000 6.460757 39.484270
191 4 4.712000 3.857743 39.484270
192 4 4.712000 0.418243 39.484270
193 3 5.594086 8.598750 16.276447
194 3 5.521522 8.598750 19.206398
195 3 3.020392 8.598750 17.678579
196 3 8.541914 12.038250 21.884977
197 3 8.614478 12.038250 18.955026
198 3 1.691608 12.038250 20.482844
199 3 9.175206 8.598750 22.162465
200 3 8.057520 8.598750 19.364729
201 3 1.615274 8.598750 19.795652
202 3 4.960794 12.038250 15.998958
203 3 6.078480 12.038250 18.796694
204 3 3.096726 12.038250 18.365771
205 3 1.879146 9.834218 22.464438
206 3 6.732034 9.834218 21.056592
207 3 0.812820 9.834218 17.801817
208 3 2.832854 13.273718 15.696986
209 3 7.403966 13.273718 17.104831
210 3 3.899180 13.273718 20.359607
211 3 2.832854 10.802782 15.696986
212 3 7.403966 10.802782 17.104831
213 3 3.899180 10.802782 20.359607
214 3 1.879146 7.363282 22.464438
215 3 6.732034 7.363282 21.056592
216 3 0.812820 7.363282 17.801817
217 2 1.099781 8.598750 22.916581
218 2 6.730150 8.598750 20.155571
219 2 1.594070 8.598750 18.250695
220 2 3.612219 12.038250 15.244843
221 2 7.405850 12.038250 18.005852
222 2 3.117930 12.038250 19.910728
223 1 4.712000 10.309557 17.721019
224 1 0.000000 13.749057 20.440405
225 1 0.000000 10.327443 20.440405
226 1 4.712000 6.887943 17.721019
227 1 3.583005 8.598750 21.093319
228 1 2.355529 8.598750 15.056314
229 1 8.197466 8.598750 17.011791
230 1 1.128995 12.038250 17.068105
231 1 2.356471 12.038250 23.105110
232 1 5.938534 12.038250 21.149633
233 3 0.000000 8.957834 15.000000
234 3 0.000000 12.397334 15.000000
235 3 0.000000 11.679166 15.000000
236 3 0.000000 8.239666 15.000000
237 4 0.000000 9.900257 15.000000
238 4 0.000000 13.339757 15.000000
239 4 0.000000 10.736743 15.000000
240 4 0.000000 7.297243 15.000000
241 3 0.882086 8.598750 24.437870
242 3 0.809522 8.598750 27.367821
243 3 7.732392 8.598750 25.840003
244 3 3.829914 12.038250 30.046400
245 3 3.902478 12.038250 27.116449
246 3 6.403608 12.038250 28.644268
247 3 4.463206 8.598750 30.323889
248 3 3.345520 8.598750 27.526153
249 3 6.327274 8.598750 27.957076
250 3 0.248794 12.038250 24.160382
251 3 1.366480 12.038250 26.958118
252 3 7.808726 12.038250 26.527194
253 3 6.591146 9.834218 30.625861
254 3 2.020034 9.834218 29.218016
255 3 5.524820 9.834218 25.963240
256 3 7.544854 13.273718 23.858409
257 3 2.691966 13.273718 25.266255
258 3 8.611180 13.273718 28.521030
259 3 7.544854 10.802782 23.858409
260 3 2.691966 10.802782 25.266255
261 3 8.611180 10.802782 28.521030
262 3 6.591146 7.363282 30.625861
263 3 2.020034 7.363282 29.218016
264 3 5.524820 7.363282 25.963240
265 2 5.811781 8.598750 31.078004
266 2 2.018150 8.598750 28.316995
267 2 6.306070 8.598750 26.412118
268 2 8.324219 12.038250 23.406266
269 2 2.693850 12.038250 26.167276
270 2 7.829930 12.038250 28.072152
271 1 0.000000 10.309557 25.882442
272 1 4.712000 13.749057 28.601828
273 1 4.712000 10.327443 28.601828
274 1 0.000000 6.887943 25.882442
275 1 8.295005 8.598750 29.254742
276 1 7.067529 8.598750 23.217737
277 1 3.485466 8.598750 25.173214
278 1 5.840995 12.038250 25.229528
279 1 7.068471 12.038250 31.266533
280 1 1.226534 12.038250 29.311056
281 3 4.712000 8.957834 23.161423
282 3 4.712000 12.397334 23.161423
283 3 4.712000 11.679166 23.161423
284 3 4.712000 8.239666 23.161423
285 4 4.712000 9.900257 23.161423
286 4 4.712000 13.339757 23.161423
287 4 4.712000 10.736743 23.161423
288 4 4.712000 7.297243 23.161423
289 3 5.594086 8.598750 32.599293
290 3 5.521522 8.598750 35.529244
291 3 3.020392 8.598750 34.001426
292 3 8.541914 12.038250 38.207824
293 3 8.614478 12.038250 35.277873
294 3 1.691608 12.038250 36.805691
295 3 9.175206 8.598750 38.485312
296 3 8.057520 8.598750 35.687576
297 3 1.615274 8.598750 36.118499
298 3 4.960794 12.038250 32.321805
299 3 6.078480 12.038250 35.119541
300 3 3.096726 12.038250 34.688618
301 3 1.879146 9.834218 38.787285
302 3 6.732034 9.834218 37.379439
303 3 0.812820 9.834218 34.124663
304 3 2.832854 13.273718 32.019832
305 3 7.403966 13.273718 33.427678
306 3 3.899180 13.273718 36.682454
307 3 2.832854 10.802782 32.019832
308 3 7.403966 10.802782 33.427678
309 3 3.899180 10.802782 36.682454
310 3 1.879146 7.363282 38.787285
311 3 6.732034 7.363282 37.379439
312 3 0.812820 7.363282 34.124663
313 2 1.099781 8.598750 39.239428
314 2 6.730150 8.598750 36.478418
315 2 1.594070 8.598750 34.573542
316 2 3.612219 12.038250 31.567690
317 2 7.405850 12.038250 34.328699
318 2 3.117930 12.038250 36.233575
319 1 4.712000 10.309557 34.043865
320 1 0.000000 13.749057 36.763252
321 1 0.000000 10.327443 36.763252
322 1 4.712000 6.887943 34.043865
323 1 3.583005 8.598750 37.416166
324 1 2.355529 8.598750 31.379161
325 1 8.197466 8.598750 33.334638
326 1 1.128995 12.038250 33.390952
327 1 2.356471 12.038250 39.427956
328 1 5.938534 12.038250 37.472479
329 3 0.000000 8.957834 31.322847
330 3 0.000000 12.397334 31.322847
331 3 0.000000 11.679166 31.322847
332 3 0.000000 8.239666 31.322847
333 4 0.000000 9.900257 31.322847
334 4 0.000000 13.339757 31.322847
335 4 0.000000 10.736743 31.322847
336 4 0.000000 7.297243 31.322847
337 3 0.882086 8.598750 40.760717
338 3 0.809522 8.598750 43.690668
339 3 7.732392 8.598750 42.162849
340 3 3.829914 12.038250 46.369247
341 3 3.902478 12.038250 43.439296
342 3 6.403608 12.038250 44.967114
343 3 4.463206 8.598750 46.646735
344 3 3.345520 8.598750 43.848999
345 3 6.327274 8.598750 44.279923
346 3 0.248794 12.038250 40.483228
347 3 1.366480 12.038250 43.280964
348 3 7.808726 12.038250 42.850041
349 3 6.591146 9.834218 46.948708
350 3 2.020034 9.834218 45.540863
351 3 5.524820 9.834218 42.286087
352 3 7.544854 13.273718 40.181256
353 3 2.691966 13.273718 41.589101
354 3 8.611180 13.273718 44.843877
355 3 7.544854 10.802782 40.181256
356 3 2.691966 10.802782 41.589101
357 3 8.611180 10.802782 44.843877
358 3 6.591146 7.363282 46.948708
359 3 2.020034 7.363282 45.540863
360 3 5.524820 7.363282 42.286087
361 2 5.811781 8.598750 47.400851
362 2 2.018150 8.598750 44.639841
363 2 6.306070 8.598750 42.734965
364 2 8.324219 12.038250 39.729113
365 2 2.693850 12.038250 42.490122
366 2 7.829930 12.038250 44.394999
367 1 0.000000 10.309557 42.205289
368 1 4.712000 13.749057 44.924675
369 1 4.712000 10.327443 44.924675
370 1 0.000000 6.887943 42.205289
371 1 8.295005 8.598750 45.577589
372 1 7.067529 8.598750 39.540584
373 1 3.485466 8.598750 41.496061
374 1 5.840995 12.038250 41.552375
375 1 7.068471 12.038250 47.589380
376 1 1.226534 12.038250 45.633903
377 3 4.712000 8.957834 39.484270
378 3 4.712000 12.397334 39.484270
379 3 4.712000 11.679166 39.484270
380 3 4.712000 8.239666 39.484270
381 4 4.712000 9.900257 39.484270
382 4 4.712000 13.339757 39.484270
383 4 4.712000 10.736743 39.484270
384 4 4.712000 7.297243 39.484270
385 3 5.594086 15.477750 16.276447
386 3 5.521522 15.477750 19.206398
387 3 3.020392 15.477750 17.678579
388 3 8.541914 18.917250 21.884977
389 3 8.614478 18.917250 18.955026
390 3 1.691608 18.917250 20.482844
391 3 9.175206 15.477750 22.162465
392 3 8.057520 15.477750 19.364729
393 3 1.615274 15.477750 19.795652
394 3 4.960794 18.917250 15.998958
395 3 6.078480 18.917250 18.796694
396 3 3.096726 18.917250 18.365771
397 3 1.879146 16.713218 22.464438
398 3 6.732034 16.713218 21.056592
399 3 0.812820 16.713218 17.801817
400 3 2.832854 20.152718 15.696986
401 3 7.403966 20.152718 17.104831
402 3 3.899180 20.152718 20.359607
403 3 2.832854 17.681782 15.696986
404 3 7.403966 17.681782 17.104831
405 3 3.899180 17.681782 20.359607
406 3 1.879146 14.242282 22.464438
407 3 6.732034 14.242282 21.056592
408 3 0.812820 14.242282 17.801817
409 2 1.099781 15.477750 22.916581
410 2 6.730150 15.477750 20.155571
411 2 1.594070 15.477750 18.250695
412 2 3.612219 18.917250 15.244843
413 2 7.405850 18.917250 18.005852
414 2 3.117930 18.917250 19.910728
415 1 4.712000 17.188557 17.721019
416 1 0.000000 20.628057 20.440405
417 1 0.000000 17.206443 20.440405
418 1 4.712000 13.766943 17.721019
419 1 3.583005 15.477750 21.093319
420 1 2.355529 15.477750 15.056314
421 1 8.197466 15.477750 17.011791
422 1 1.128995 18.917250 17.068105
423 1 2.356471 18.917250 23.105110
424 1 5.938534 18.917250 21.149633
425 3 0.000000 15.836834 15.000000
426 3 0.000000 19.276334 15.000000
427 3 0.000000 18.558166 15.000000
428 3 0.000000 15.118666 15.000000
429 4 0.000000 16.779257 15.000000
