# Time-averaged data for fix msd_output
# TimeStep Number-of-rows
# Row c_msd_HAP c_msd_CO2
43900 4
4 6.49944 264.693
67600 4
1 0.0852092 0.0286717
2 0.0678204 9.6683e-05
3 6.37651 277.894
4 6.52954 277.923
67700 4
1 0.0859273 0.0289134
2 0.0683919 9.7498e-05
3 6.38361 293.113
4 6.53793 293.142
67800 4
1 0.0866484 0.0291561
2 0.0689657 9.83164e-05
3 6.40433 289.068
4 6.55994 289.098
67900 4
1 0.0873725 0.0293998
2 0.0695419 9.91383e-05
3 6.39774 270.787
4 6.55466 270.817
68000 4
1 0.0880997 0.0296445
2 0.0701205 9.99635e-05
3 6.43948 264.461
4 6.5977 264.491
68100 4
1 0.0888298 0.0298903
2 0.0707015 0.000100792
3 6.46756 269.286
4 6.62709 269.316
68200 4
1 0.089563 0.0301371
2 0.071285 0.000101624
3 6.45622 277.001
4 6.61707 277.031
68300 4
1 0.0902992 0.0303848
2 0.0718708 0.00010246
3 6.50012 271.755
4 6.66229 271.786
68400 4
1 0.0910384 0.0306336
2 0.072459 0.000103299
3 6.53591 280.245
4 6.69941 280.276
68500 4
1 0.0917806 0.0308835
2 0.0730496 0.000104141
3 6.56147 287.241
4 6.7263 287.272
68600 4
1 0.0925258 0.0311343
2 0.0736426 0.000104987
3 6.59911 280.974
4 6.76528 281.006
68700 4
1 0.093274 0.0313861
2 0.074238 0.000105836
3 6.62091 276.392
4 6.78842 276.424
68800 4
1 0.0940253 0.031639
2 0.0748358 0.000106689
3 6.65324 265.588
4 6.8221 265.619
68900 4
1 0.0947795 0.0318928
2 0.075436 0.000107545
3 6.70604 273.385
4 6.87626 273.417
69000 4
1 0.0955368 0.0321477
2 0.0760386 0.000108404
3 6.68608 281.973
4 6.85766 282.006
69100 4
1 0.0962971 0.0324036
2 0.0766436 0.000109267
3 6.71797 287.227
4 6.89092 287.26
69200 4
1 0.0970604 0.0326605
2 0.077251 0.000110134
3 6.79834 282.636
4 6.97265 282.669
69300 4
1 0.0978267 0.0329184
2 0.0778608 0.000111003
3 6.86633 273.989
4 7.04202 274.022
69400 4
1 0.0985961 0.0331774
2 0.078473 0.000111877
3 6.88713 278.993
4 7.0642 279.026
69500 4
1 0.0993684 0.0334373
2 0.0790876 0.000112753
3 6.90262 268.511
4 7.08108 268.545
69600 4
1 0.100144 0.0336983
2 0.0797046 0.000113633
3 6.91767 268.034
4 7.09752 268.068
69700 4
1 0.100922 0.0339603
2 0.080324 0.000114517
3 6.95774 279.292
4 7.13899 279.326
69800 4
1 0.101704 0.0342233
2 0.0809458 0.000115403
3 6.99887 291.152
4 7.18152 291.186
69900 4
1 0.102488 0.0344873
2 0.08157 0.000116294
3 7.04166 285.047
4 7.22572 285.082
70000 4
1 0.103275 0.0347523
2 0.0821965 0.000117187
3 7.04393 269.802
4 7.22941 269.837
70100 4
1 0.104066 0.0350184
2 0.0828255 0.000118084
3 7.067 262.139
4 7.25389 262.174
70200 4
1 0.104859 0.0352854
2 0.0834569 0.000118985
3 7.11031 266.277
4 7.29863 266.312
70300 4
1 0.105656 0.0355535
2 0.0840907 0.000119889
3 7.15979 258.972
4 7.34954 259.008
70400 4
1 0.106455 0.0358226
2 0.0847269 0.000120796
3 7.21205 256.115
4 7.40324 256.151
70500 4
1 0.107258 0.0360927
2 0.0853654 0.000121707
3 7.24982 264.233
4 7.44244 264.269
70600 4
1 0.108063 0.0363638
2 0.0860064 0.000122621
3 7.29905 260.648
4 7.49311 260.684
70700 4
1 0.108872 0.0366359
2 0.0866498 0.000123539
3 7.34303 262.015
4 7.53856 262.052
70800 4
1 0.109683 0.0369091
2 0.0872956 0.00012446
3 7.38129 275.167
4 7.57827 275.204
70900 4
1 0.110498 0.0371832
2 0.0879437 0.000125384
3 7.47252 278.555
4 7.67096 278.592
71000 4
1 0.111315 0.0374584
2 0.0885943 0.000126312
3 7.57003 286.935
4 7.76994 286.972
71100 4
1 0.112136 0.0377346
2 0.0892473 0.000127244
3 7.58215 280.723
4 7.78354 280.761
71200 4
1 0.112959 0.0380118
2 0.0899026 0.000128178
3 7.59507 274.56
4 7.79794 274.599
71300 4
1 0.113786 0.03829
2 0.0905604 0.000129117
3 7.64793 275.201
4 7.85227 275.24
71400 4
1 0.114616 0.0385692
2 0.0912206 0.000130058
3 7.6913 263.188
4 7.89714 263.227
71500 4
1 0.115448 0.0388494
2 0.0918831 0.000131003
3 7.7557 264.123
4 7.96303 264.162
71600 4
1 0.116284 0.0391307
2 0.0925481 0.000131952
3 7.80493 274.321
4 8.01376 274.36
71700 4
1 0.117123 0.039413
2 0.0932154 0.000132903
3 7.87614 270.504
4 8.08648 270.543
71800 4
1 0.117964 0.0396963
2 0.0938852 0.000133859
3 7.91281 277.484
4 8.12466 277.524
71900 4
1 0.118809 0.0399806
2 0.0945573 0.000134817
3 7.98836 291.597
4 8.20173 291.637
72000 4
1 0.119657 0.0402659
2 0.0952319 0.000135779
3 8.05615 284.342
4 8.27104 284.382
72100 4
1 0.120507 0.0405522
2 0.0959088 0.000136745
3 8.13553 271.864
4 8.35195 271.905
72200 4
1 0.121361 0.0408395
2 0.0965882 0.000137714
3 8.20676 261.285
4 8.42471 261.326
72300 4
1 0.122218 0.0411279
2 0.0972699 0.000138686
3 8.2615 261.986
4 8.48099 262.028
72400 4
1 0.123078 0.0414173
2 0.0979541 0.000139662
3 8.3659 256.796
4 8.58693 256.837
72500 4
1 0.12394 0.0417077
2 0.0986406 0.000140641
3 8.37474 250.595
4 8.59732 250.636
72600 4
1 0.124806 0.0419991
2 0.0993296 0.000141624
3 8.46104 254.389
4 8.68518 254.432
72700 4
1 0.125675 0.0422915
2 0.100021 0.00014261
3 8.47627 251.227
4 8.70197 251.27
72800 4
1 0.126547 0.0425849
2 0.100715 0.000143599
3 8.51059 247.766
4 8.73785 247.809
72900 4
1 0.127422 0.0428794
2 0.101411 0.000144592
3 8.62386 253.774
4 8.85269 253.818
73000 4
1 0.128299 0.0431748
2 0.102109 0.000145589
3 8.69916 251.892
4 8.92957 251.935
73100 4
1 0.12918 0.0434713
2 0.10281 0.000146588
3 8.7364 251.075
4 8.96839 251.118
73200 4
1 0.130064 0.0437688
2 0.103514 0.000147591
3 8.83502 259.467
4 9.0686 259.511
73300 4
1 0.130951 0.0440673
2 0.104219 0.000148598
3 8.88891 259.475
4 9.12408 259.519
73400 4
1 0.131841 0.0443668
2 0.104927 0.000149608
3 8.97484 262.17
4 9.21161 262.215
73500 4
1 0.132734 0.0446673
2 0.105638 0.000150621
3 9.05297 275.028
4 9.29134 275.073
73600 4
1 0.13363 0.0449689
2 0.106351 0.000151638
3 9.10442 281.843
4 9.3444 281.888
73700 4
1 0.134529 0.0452714
2 0.107066 0.000152659
3 9.20195 289.844
4 9.44354 289.889
73800 4
1 0.135431 0.045575
2 0.107784 0.000153682
3 9.28287 276.583
4 9.52608 276.628
73900 4
1 0.136336 0.0458796
2 0.108504 0.000154709
3 9.38831 273.346
4 9.63315 273.392
74000 4
1 0.137244 0.0461852
2 0.109227 0.00015574
3 9.45834 272.53
4 9.70481 272.576
74100 4
1 0.138154 0.0464918
2 0.109951 0.000156774
3 9.53465 262.224
4 9.78276 262.271
74200 4
1 0.139068 0.0467995
2 0.110679 0.000157811
3 9.55329 266.754
4 9.80303 266.801
74300 4
1 0.139986 0.0471081
2 0.111409 0.000158852
3 9.64647 274.899
4 9.89787 274.947
74400 4
1 0.140906 0.0474178
2 0.112141 0.000159896
3 9.74385 272.578
4 9.9969 272.626
74500 4
1 0.141829 0.0477284
2 0.112875 0.000160944
3 9.83662 284.736
4 10.0913 284.784
74600 4
1 0.142755 0.0480401
2 0.113612 0.000161995
3 9.91198 286.044
4 10.1683 286.092
74700 4
1 0.143684 0.0483528
2 0.114351 0.000163049
3 9.99033 279.475
4 10.2484 279.524
74800 4
1 0.144616 0.0486665
2 0.115093 0.000164107
3 10.09 267.049
4 10.3498 267.098
74900 4
1 0.145551 0.0489813
2 0.115837 0.000165168
3 10.1512 260.054
4 10.4126 260.103
75000 4
1 0.146489 0.049297
2 0.116584 0.000166233
3 10.2654 261.963
4 10.5285 262.013
75100 4
1 0.14743 0.0496138
2 0.117333 0.000167301
3 10.3309 255.07
4 10.5956 255.12
75200 4
1 0.148374 0.0499316
2 0.118084 0.000168373
3 10.413 253.28
4 10.6795 253.33
75300 4
1 0.149321 0.0502504
2 0.118838 0.000169448
3 10.5234 258.264
4 10.7916 258.315
75400 4
1 0.150272 0.0505702
2 0.119594 0.000170526
3 10.5863 253.958
4 10.8561 254.009
75500 4
1 0.151225 0.050891
2 0.120352 0.000171608
3 10.6899 256.885
4 10.9615 256.936
75600 4
1 0.152181 0.0512128
2 0.121113 0.000172693
3 10.7601 264.532
4 11.0334 264.583
75700 4
1 0.15314 0.0515357
2 0.121876 0.000173782
3 10.8364 263.858
4 11.1114 263.909
75800 4
1 0.154102 0.0518595
2 0.122642 0.000174874
3 10.9334 273.001
4 11.2102 273.053
75900 4
1 0.155068 0.0521844
2 0.12341 0.00017597
3 11.0513 288.804
4 11.3298 288.856
76000 4
1 0.156036 0.0525103
2 0.124181 0.000177068
3 11.1288 290.737
4 11.409 290.789
76100 4
1 0.157007 0.0528372
2 0.124953 0.000178171
3 11.2236 273.095
4 11.5056 273.148
76200 4
1 0.157981 0.0531651
2 0.125729 0.000179277
3 11.3123 270.783
4 11.596 270.836
76300 4
1 0.158959 0.0534941
2 0.126506 0.000180386
3 11.4051 268.714
4 11.6906 268.768
76400 4
1 0.159939 0.053824
2 0.127287 0.000181498
3 11.4803 261.656
4 11.7675 261.71
76500 4
1 0.160922 0.054155
2 0.128069 0.000182614
3 11.6121 270.282
4 11.9011 270.337
76600 4
1 0.161909 0.054487
2 0.128854 0.000183734
3 11.7084 274.243
4 11.9991 274.298
76700 4
1 0.162898 0.0548199
2 0.129641 0.000184857
3 11.8238 280.662
4 12.1164 280.717
76800 4
1 0.16389 0.055154
2 0.130431 0.000185983
3 11.9809 290.834
4 12.2752 290.89
76900 4
1 0.164886 0.055489
2 0.131223 0.000187113
3 12.0643 280.924
4 12.3604 280.979
77000 4
1 0.165884 0.055825
2 0.132017 0.000188246
3 12.1844 269.323
4 12.4823 269.38
77100 4
1 0.166886 0.0561621
2 0.132814 0.000189383
3 12.3199 263.923
4 12.6196 263.979
77200 4
1 0.16789 0.0565001
2 0.133614 0.000190522
3 12.4354 267.892
4 12.7369 267.949
77300 4
1 0.168898 0.0568392
2 0.134415 0.000191666
3 12.5791 267.047
4 12.8824 267.104
77400 4
1 0.169908 0.0571793
2 0.135219 0.000192813
3 12.6696 276.025
4 12.9747 276.083
77500 4
1 0.170921 0.0575204
2 0.136026 0.000193963
3 12.7387 291.234
4 13.0457 291.291
77600 4
1 0.171938 0.0578625
2 0.136835 0.000195117
3 12.859 286.649
4 13.1678 286.707
77700 4
1 0.172957 0.0582057
2 0.137646 0.000196274
3 12.9143 271.751
4 13.2249 271.809
77800 4
1 0.17398 0.0585498
2 0.138459 0.000197434
3 13.0697 270.24
4 13.3822 270.299
77900 4
1 0.175005 0.058895
2 0.139276 0.000198598
3 13.1519 263.61
4 13.4662 263.669
78000 4
1 0.176034 0.0592412
2 0.140094 0.000199765
3 13.212 258.376
4 13.5281 258.436
78100 4
1 0.177066 0.0595884
2 0.140915 0.000200936
3 13.3164 263.236
4 13.6344 263.296
78200 4
1 0.1781 0.0599366
2 0.141738 0.00020211
3 13.4815 260.35
4 13.8013 260.41
78300 4
1 0.179138 0.0602858
2 0.142564 0.000203288
3 13.5913 260.896
4 13.913 260.956
78400 4
1 0.180178 0.060636
2 0.143392 0.000204469
3 13.6184 270.637
4 13.942 270.697
78500 4
1 0.181222 0.0609873
2 0.144222 0.000205654
3 13.747 272.784
4 14.0724 272.845
78600 4
1 0.182268 0.0613396
2 0.145055 0.000206841
3 13.8491 281.532
4 14.1764 281.594
78700 4
1 0.183318 0.0616928
2 0.14589 0.000208033
3 13.9643 290.214
4 14.2935 290.276
78800 4
1 0.184371 0.0620471
2 0.146728 0.000209227
3 14.1 280.327
4 14.4311 280.39
78900 4
1 0.185426 0.0624024
2 0.147568 0.000210426
3 14.1338 269.009
4 14.4668 269.072
79000 4
1 0.186485 0.0627588
2 0.14841 0.000211627
3 14.246 261.584
4 14.5809 261.647
79100 4
1 0.187547 0.0631161
2 0.149255 0.000212832
3 14.3065 260.548
4 14.6433 260.611
79200 4
1 0.188611 0.0634745
2 0.150102 0.00021404
3 14.4334 254.906
4 14.7721 254.97
79300 4
1 0.189679 0.0638338
2 0.150952 0.000215252
3 14.5582 252.159
4 14.8988 252.223
79400 4
1 0.19075 0.0641942
2 0.151804 0.000216467
3 14.6077 253.867
4 14.9502 253.932
79500 4
1 0.191824 0.0645556
2 0.152659 0.000217686
3 14.7048 250.18
4 15.0493 250.245
79600 4
1 0.1929 0.064918
2 0.153515 0.000218908
3 14.8215 250.869
4 15.1679 250.934
79700 4
1 0.19398 0.0652815
2 0.154375 0.000220134
3 14.9071 254.033
4 15.2554 254.098
79800 4
1 0.195063 0.0656459
2 0.155236 0.000221363
3 15.0006 252.344
4 15.3509 252.41
79900 4
1 0.196149 0.0660113
2 0.1561 0.000222595
3 15.0679 256.341
4 15.4201 256.407
80000 4
1 0.197238 0.0663778
2 0.156967 0.000223831
3 15.1732 261.19
4 15.5274 261.257
80100 4
1 0.198329 0.0667453
2 0.157835 0.00022507
3 15.3244 262.717
4 15.6806 262.784
80200 4
1 0.199424 0.0671138
2 0.158707 0.000226313
3 15.3669 271.328
4 15.725 271.396
80300 4
1 0.200522 0.0674833
2 0.15958 0.000227559
3 15.4706 282.705
4 15.8307 282.773
80400 4
1 0.201623 0.0678538
2 0.160456 0.000228808
3 15.5884 291.675
4 15.9505 291.743
80500 4
1 0.202727 0.0682254
2 0.161335 0.000230061
3 15.6466 277.822
4 16.0106 277.89
80600 4
1 0.203834 0.0685979
2 0.162216 0.000231317
3 15.7113 272.107
4 16.0774 272.176
80700 4
1 0.204944 0.0689715
2 0.163099 0.000232577
3 15.8497 268.789
4 16.2178 268.858
80800 4
1 0.206057 0.0693461
2 0.163984 0.00023384
3 15.9044 260.332
4 16.2744 260.402
80900 4
1 0.207173 0.0697217
2 0.164872 0.000235107
3 16.0264 262.261
4 16.3985 262.331
81000 4
1 0.208291 0.0700983
2 0.165763 0.000236377
3 16.1592 263.894
4 16.5333 263.964
81100 4
1 0.209413 0.0704759
2 0.166656 0.00023765
3 16.2452 260.802
4 16.6213 260.873
81200 4
1 0.210538 0.0708546
2 0.167551 0.000238927
3 16.3434 268.4
4 16.7215 268.471
81300 4
1 0.211666 0.0712342
2 0.168448 0.000240207
3 16.4444 275.439
4 16.8245 275.511
81400 4
1 0.212797 0.0716149
2 0.169348 0.000241491
3 16.512 280.477
4 16.8942 280.549
81500 4
1 0.213931 0.0719966
2 0.170251 0.000242778
3 16.6605 288.193
4 17.0447 288.265
81600 4
1 0.215068 0.0723793
2 0.171156 0.000244068
3 16.7611 277.819
4 17.1474 277.891
81700 4
1 0.216209 0.072763
2 0.172063 0.000245362
3 16.8772 273.799
4 17.2655 273.872
81800 4
1 0.217352 0.0731477
2 0.172972 0.000246659
3 17.0121 263.724
4 17.4024 263.797
81900 4
1 0.218498 0.0735335
2 0.173884 0.00024796
3 17.1297 261.361
4 17.5221 261.435
82000 4
1 0.219647 0.0739202
2 0.174799 0.000249264
3 17.2317 264.216
4 17.6262 264.29
82100 4
1 0.220799 0.074308
2 0.175715 0.000250572
3 17.31 259.538
4 17.7066 259.612
82200 4
1 0.221954 0.0746968
2 0.176635 0.000251883
3 17.4006 262.644
4 17.7992 262.719
82300 4
1 0.223112 0.0750866
2 0.177556 0.000253197
3 17.4971 269.906
4 17.8978 269.981
82400 4
1 0.224273 0.0754774
2 0.17848 0.000254515
3 17.5752 270.861
4 17.9779 270.937
82500 4
1 0.225437 0.0758692
2 0.179407 0.000255837
3 17.6636 282.109
4 18.0685 282.185
82600 4
1 0.226605 0.0762621
2 0.180335 0.000257161
3 17.7591 291.942
4 18.166 292.018
82700 4
1 0.227775 0.0766559
2 0.181267 0.000258489
3 17.8402 279.289
4 18.2493 279.366
82800 4
1 0.228948 0.0770508
2 0.1822 0.000259821
3 17.94 267.594
4 18.3512 267.671
82900 4
1 0.230124 0.0774467
2 0.183136 0.000261156
3 18.0828 264.331
4 18.4961 264.408
83000 4
1 0.231303 0.0778436
2 0.184074 0.000262494
3 18.2348 261.508
4 18.6502 261.586
83100 4
1 0.232486 0.0782415
2 0.185015 0.000263836
3 18.3162 256.384
4 18.7337 256.463
83200 4
1 0.233671 0.0786405
2 0.185958 0.000265181
3 18.4239 258.543
4 18.8435 258.621
83300 4
1 0.234859 0.0790404
2 0.186904 0.00026653
3 18.4963 257.845
4 18.9181 257.925
83400 4
1 0.236051 0.0794414
2 0.187852 0.000267882
3 18.569 258.65
4 18.9929 258.729
83500 4
1 0.237245 0.0798433
2 0.188802 0.000269237
3 18.6769 265.965
4 19.1029 266.045
83600 4
1 0.238442 0.0802463
2 0.189755 0.000270596
3 18.7483 269.122
4 19.1765 269.203
83700 4
1 0.239642 0.0806503
2 0.19071 0.000271959
3 18.8524 280.265
4 19.2828 280.345
83800 4
1 0.240846 0.0810554
2 0.191668 0.000273324
3 18.9666 294.416
4 19.3992 294.498
83900 4
1 0.242052 0.0814614
2 0.192628 0.000274694
3 19.0886 279.614
4 19.5233 279.696
84000 4
1 0.243262 0.0818684
2 0.19359 0.000276066
3 19.1693 269.095
4 19.6062 269.177
84100 4
1 0.244474 0.0822765
2 0.194555 0.000277442
3 19.3001 266.763
4 19.7392 266.845
84200 4
1 0.245689 0.0826856
2 0.195522 0.000278822
3 19.402 261.927
4 19.8432 262.01
84300 4
1 0.246908 0.0830957
2 0.196492 0.000280205
3 19.4636 264.804
4 19.907 264.888
84400 4
1 0.248129 0.0835068
2 0.197463 0.000281591
3 19.5634 269.757
4 20.009 269.841
84500 4
1 0.249354 0.0839189
2 0.198438 0.00028298
3 19.6728 275.518
4 20.1205 275.602
84600 4
1 0.250581 0.084332
2 0.199415 0.000284374
3 19.7481 291.069
4 20.1981 291.153
84700 4
1 0.251812 0.0847462
2 0.200394 0.00028577
3 19.8279 285.285
4 20.2801 285.37
84800 4
1 0.253045 0.0851613
2 0.201375 0.00028717
3 19.9503 272.145
4 20.4047 272.23
84900 4
1 0.254282 0.0855775
2 0.202359 0.000288573
3 20.0684 265.67
4 20.525 265.756
85000 4
1 0.255521 0.0859947
2 0.203346 0.00028998
3 20.1165 260.461
4 20.5753 260.547
85100 4
1 0.256764 0.0864129
2 0.204334 0.00029139
3 20.2243 256.057
4 20.6854 256.143
85200 4
1 0.258009 0.0868321
2 0.205325 0.000292804
3 20.3084 255.143
4 20.7718 255.23
85300 4
1 0.259258 0.0872524
2 0.206319 0.000294221
3 20.3732 252.401
4 20.8388 252.489
85400 4
1 0.260509 0.0876736
2 0.207315 0.000295642
3 20.4809 252.373
4 20.9487 252.461
85500 4
1 0.261764 0.0880959
2 0.208313 0.000297066
3 20.5547 253.1
4 21.0248 253.188
85600 4
1 0.263021 0.0885191
2 0.209314 0.000298493
3 20.6312 252.725
4 21.1036 252.814
85700 4
1 0.264282 0.0889434
2 0.210317 0.000299924
3 20.8088 255.765
4 21.2834 255.854
85800 4
1 0.265546 0.0893687
2 0.211323 0.000301358
3 20.8998 257.869
4 21.3766 257.959
85900 4
1 0.266812 0.0897951
2 0.21233 0.000302795
3 21.0138 260.899
4 21.4929 260.989
86000 4
1 0.268082 0.0902224
2 0.213341 0.000304236
3 21.1572 267.615
4 21.6386 267.705
86100 4
1 0.269355 0.0906507
2 0.214354 0.000305681
3 21.2236 274.024
4 21.7073 274.115
86200 4
1 0.27063 0.0910801
2 0.215369 0.000307129
3 21.3009 284.704
4 21.7869 284.795
86300 4
1 0.271909 0.0915105
2 0.216386 0.00030858
3 21.4424 288.603
4 21.9306 288.695
86400 4
1 0.273191 0.0919419
2 0.217406 0.000310035
3 21.6209 276.322
4 22.1115 276.414
86500 4
1 0.274475 0.0923743
2 0.218428 0.000311493
3 21.732 269.368
4 22.2249 269.461
86600 4
1 0.275763 0.0928077
2 0.219453 0.000312954
3 21.747 262.655
4 22.2422 262.748
86700 4
1 0.277054 0.0932422
2 0.22048 0.000314419
3 21.8547 258.902
4 22.3523 258.995
86800 4
1 0.278348 0.0936776
2 0.22151 0.000315888
3 21.9238 257.235
4 22.4237 257.329
86900 4
1 0.279644 0.0941141
2 0.222542 0.000317359
3 22.0033 254.382
4 22.5055 254.476
87000 4
1 0.280944 0.0945515
2 0.223576 0.000318835
3 22.1119 254.494
4 22.6164 254.589
87100 4
1 0.282247 0.09499
2 0.224613 0.000320313
3 22.2148 254.877
4 22.7217 254.972
87200 4
1 0.283553 0.0954296
2 0.225652 0.000321795
3 22.313 254.949
4 22.8222 255.045
87300 4
1 0.284862 0.0958701
2 0.226693 0.000323281
3 22.377 258.198
4 22.8885 258.294
87400 4
1 0.286173 0.0963116
2 0.227737 0.00032477
3 22.4759 260.684
4 22.9898 260.78
87500 4
1 0.287488 0.0967542
2 0.228783 0.000326262
3 22.6427 264.747
4 23.159 264.845
87600 4
1 0.288806 0.0971977
2 0.229832 0.000327758
3 22.7578 272.564
4 23.2765 272.661
87700 4
1 0.290127 0.0976423
2 0.230883 0.000329257
3 22.8443 281.516
4 23.3653 281.614
87800 4
1 0.291451 0.0980879
2 0.231937 0.000330759
3 22.995 291.219
4 23.5184 291.317
87900 4
1 0.292778 0.0985345
2 0.232993 0.000332265
3 23.1074 278.24
4 23.6332 278.339
88000 4
1 0.294108 0.0989821
2 0.234051 0.000333775
3 23.1573 271.64
4 23.6854 271.739
88100 4
1 0.295441 0.0994308
2 0.235112 0.000335288
3 23.3036 265.962
4 23.8342 266.062
88200 4
1 0.296777 0.0998804
2 0.236175 0.000336804
3 23.4776 260.152
4 24.0106 260.252
88300 4
1 0.298116 0.100331
2 0.23724 0.000338324
3 23.5287 260.375
4 24.0641 260.475
88400 4
1 0.299458 0.100783
2 0.238308 0.000339847
3 23.6032 259.355
4 24.141 259.456
88500 4
1 0.300803 0.101235
2 0.239378 0.000341373
3 23.6525 258.007
4 24.1927 258.109
88600 4
1 0.302151 0.101689
2 0.240451 0.000342903
3 23.7683 262.303
4 24.3109 262.406
88700 4
1 0.303502 0.102144
2 0.241526 0.000344437
3 23.9115 265.011
4 24.4565 265.113
88800 4
1 0.304856 0.1026
2 0.242603 0.000345973
3 23.9841 268.459
4 24.5315 268.562
88900 4
1 0.306213 0.103056
2 0.243683 0.000347514
3 24.1002 279.112
4 24.6501 279.215
89000 4
1 0.307573 0.103514
2 0.244766 0.000349057
3 24.2179 291.858
4 24.7702 291.962
89100 4
1 0.308936 0.103973
2 0.24585 0.000350604
3 24.2263 281.684
4 24.7811 281.788
89200 4
1 0.310302 0.104433
2 0.246937 0.000352155
3 24.2437 270.888
4 24.801 270.993
89300 4
1 0.311671 0.104894
2 0.248027 0.000353709
3 24.3146 268.956
4 24.8743 269.061
89400 4
1 0.313043 0.105355
2 0.249119 0.000355266
3 24.4771 263.557
4 25.0393 263.663
89500 4
1 0.314418 0.105818
2 0.250213 0.000356827
3 24.6137 260.858
4 25.1783 260.964
89600 4
1 0.315797 0.106282
2 0.25131 0.000358391
3 24.6886 264.917
4 25.2558 265.024
89700 4
1 0.317178 0.106747
2 0.252409 0.000359958
3 24.8388 264.504
4 25.4084 264.611
89800 4
1 0.318562 0.107213
2 0.25351 0.000361529
3 25.0288 267.721
4 25.6009 267.829
89900 4
1 0.319949 0.10768
2 0.254614 0.000363104
3 25.059 278.614
4 25.6336 278.722
90000 4
1 0.321339 0.108148
2 0.25572 0.000364682
3 25.1663 288.052
4 25.7433 288.161
90100 4
1 0.322733 0.108617
2 0.256829 0.000366263
3 25.3483 283.451
4 25.9278 283.56
90200 4
1 0.324129 0.109087
2 0.25794 0.000367848
3 25.4836 272.969
4 26.0657 273.079
90300 4
1 0.325528 0.109557
2 0.259053 0.000369436
3 25.5312 272.936
4 26.1158 273.045
90400 4
1 0.32693 0.110029
2 0.260169 0.000371027
3 25.6079 266.167
4 26.195 266.278
90500 4
1 0.328336 0.110502
2 0.261287 0.000372622
3 25.7247 267.602
4 26.3143 267.713
90600 4
1 0.329744 0.110976
2 0.262408 0.00037422
3 25.8443 277.011
4 26.4365 277.122
90700 4
1 0.331155 0.111451
2 0.263531 0.000375822
3 25.9564 281.038
4 26.5511 281.15
90800 4
1 0.33257 0.111927
2 0.264657 0.000377427
3 26.1146 287.266
4 26.7118 287.378
90900 4
1 0.333987 0.112405
2 0.265784 0.000379036
3 26.2291 276.912
4 26.8289 277.024
91000 4
1 0.335407 0.112883
2 0.266915 0.000380648
3 26.2625 276.44
4 26.8648 276.553
91100 4
1 0.336831 0.113362
2 0.268047 0.000382264
3 26.3477 268.723
4 26.9525 268.836
91200 4
1 0.338257 0.113842
2 0.269182 0.000383882
3 26.4453 273.054
4 27.0527 273.169
91300 4
1 0.339686 0.114323
2 0.27032 0.000385505
3 26.5321 285.617
4 27.1421 285.732
91400 4
1 0.341119 0.114805
2 0.27146 0.000387131
3 26.6689 288.88
4 27.2814 288.995
91500 4
1 0.342554 0.115288
2 0.272602 0.00038876
3 26.7655 274.382
4 27.3807 274.498
91600 4
1 0.343993 0.115772
2 0.273746 0.000390392
3 26.8146 274.117
4 27.4324 274.233
91700 4
1 0.345434 0.116257
2 0.274894 0.000392028
3 26.9876 277.148
4 27.6079 277.265
91800 4
1 0.346879 0.116744
2 0.276043 0.000393668
3 27.1579 274.584
4 27.7808 274.701
91900 4
1 0.348326 0.117231
2 0.277195 0.00039531
3 27.174 286.256
4 27.7996 286.374
92000 4
1 0.349776 0.117719
2 0.278349 0.000396957
3 27.3211 282.04
4 27.9492 282.158
92100 4
1 0.35123 0.118208
2 0.279506 0.000398606
3 27.4326 277.771
4 28.0633 277.89
92200 4
1 0.352687 0.118698
2 0.280665 0.000400259
3 27.5618 267.282
4 28.1952 267.401
92300 4
1 0.354146 0.11919
2 0.281826 0.000401916
3 27.7399 269.055
4 28.3759 269.175
92400 4
1 0.355609 0.119682
2 0.28299 0.000403576
3 27.9025 275.707
4 28.5411 275.828
92500 4
1 0.357074 0.120175
2 0.284156 0.000405239
3 28.0646 276.05
4 28.7059 276.17
92600 4
1 0.358543 0.120669
2 0.285325 0.000406906
3 28.1026 287.231
4 28.7464 287.352
92700 4
1 0.360014 0.121165
2 0.286496 0.000408576
3 28.1945 281.67
4 28.8411 281.792
92800 4
1 0.361489 0.121661
2 0.287669 0.00041025
3 28.3139 277.022
4 28.9631 277.144
92900 4
1 0.362967 0.122158
2 0.288845 0.000411927
3 28.2993 267.718
4 28.9511 267.84
93000 4
1 0.364447 0.122657
2 0.290023 0.000413607
3 28.4685 265.663
4 29.1229 265.787
93100 4
1 0.365931 0.123156
2 0.291204 0.000415291
3 28.5405 270.84
4 29.1977 270.964
93200 4
1 0.367417 0.123656
2 0.292387 0.000416979
3 28.5864 269.79
4 29.2462 269.914
93300 4
1 0.368907 0.124158
2 0.293572 0.000418669
3 28.6231 276.569
4 29.2856 276.694
93400 4
1 0.3704 0.12466
2 0.29476 0.000420363
3 28.6912 291.445
4 29.3564 291.57
93500 4
1 0.371895 0.125164
2 0.29595 0.000422061
3 28.8432 284.702
4 29.5111 284.828
93600 4
1 0.373394 0.125668
2 0.297143 0.000423762
3 28.8967 271.433
4 29.5672 271.559
93700 4
1 0.374896 0.126174
2 0.298338 0.000425466
3 28.9911 268.369
4 29.6644 268.496
93800 4
1 0.376401 0.12668
2 0.299535 0.000427174
3 29.051 269.249
4 29.7269 269.377
