# HAP (3, 0, 4) surface with CO2
# Generated from HAP CIF file
# Composition: {'O': 1010, 'P': 216, 'Ca': 360, 'H': 144, 'C': 1}

1731 atoms
0 bonds
0 angles
0 dihedrals
0 impropers

5 atom types

-12.399471 128.925822 xlo xhi
0.000000 25.407855 ylo yhi
0.000000 35.800080 zlo zhi
-12.399471 0.000000 0.000000 xy xz yz

Masses

3 15.999  # O
4 1.008  # H
1 40.078  # Ca
5 12.011  # C
2 30.974  # P

Atoms

1 3 9.260015 5.500568 15.674786
2 3 23.087199 6.924558 15.786718
3 3 11.453895 3.707400 16.424000
4 3 18.012449 2.565695 15.764331
5 3 4.185265 1.141705 15.652400
6 3 15.818569 4.358863 15.015118
7 3 39.433128 3.237701 15.912604
8 3 26.228398 0.793054 15.871320
9 3 25.248013 3.632487 16.101579
10 3 30.814609 4.828562 15.526514
11 3 1.044066 7.273209 15.567797
12 3 2.024450 4.433777 15.337538
13 3 6.730351 5.375503 15.664611
14 3 39.071305 0.342542 16.365999
15 3 23.492077 1.882648 16.080501
16 3 30.925206 2.514721 16.409463
17 3 -1.415748 7.547681 15.708075
18 3 14.163481 6.007576 15.993573
19 3 20.542112 2.690761 15.774507
20 3 31.176432 7.723721 15.073119
21 3 3.780387 6.183616 15.358616
22 3 39.322532 5.551543 15.029655
23 3 28.688212 0.518582 15.731043
24 3 13.108983 2.058687 15.445545
25 2 39.414529 4.729219 16.315557
26 2 23.278151 8.362619 16.293898
27 2 24.083703 3.040689 15.276049
28 2 30.833209 3.337044 15.123561
29 2 -0.138844 8.172930 15.145220
30 2 3.188761 5.025575 16.163069
31 1 21.492345 5.245466 16.439118
32 1 15.706691 2.421967 16.438536
33 1 5.780119 2.820798 15.000000
34 1 11.565772 5.644296 15.000581
35 1 36.940422 6.284962 15.341318
36 1 9.753514 2.137774 15.022822
37 1 8.676827 8.112813 16.067709
38 1 33.307316 1.781302 16.097800
39 1 17.518950 5.928489 16.416295
40 1 14.462480 8.422736 15.371409
41 3 6.438227 8.385134 15.296255
42 3 27.925864 8.385134 15.296255
43 3 16.701080 8.150414 16.142863
44 3 38.188717 8.150414 16.142863
45 4 5.985670 8.164278 16.092857
46 4 27.473307 8.164278 16.092857
47 4 17.153637 8.371270 15.346260
48 4 38.641274 8.371270 15.346260
49 3 -2.309638 5.097546 17.128440
50 3 11.517546 6.521537 17.240372
51 3 -0.115759 3.304379 17.877654
52 3 6.442795 2.162674 17.217985
53 3 35.590886 0.738683 17.106054
54 3 4.248915 3.955841 16.468772
55 3 27.863475 2.834679 17.366258
56 3 14.658745 0.390033 17.324974
57 3 13.678360 3.229465 17.555233
58 3 19.244956 4.425541 16.980168
59 3 32.449686 6.870188 17.021451
60 3 33.430071 4.030755 16.791193
61 3 38.135972 4.972481 17.118265
62 3 23.368495 8.408806 17.819653
63 3 11.922423 1.479626 17.534155
64 3 19.355553 2.111699 17.863117
65 3 29.989873 7.144660 17.161729
66 3 2.593828 5.604554 17.447227
67 3 8.972459 2.287739 17.228161
68 3 19.606779 7.320699 16.526773
69 3 35.186008 5.780594 16.812271
70 3 27.752878 5.148521 16.483309
71 3 17.118558 0.115561 17.184697
72 3 1.539329 1.655666 16.899199
73 2 27.844876 4.326197 17.769211
74 2 11.708497 7.959597 17.747552
75 2 12.514050 2.637667 16.729703
76 2 19.263555 2.934023 16.577215
77 2 31.266777 7.769908 16.598874
78 2 34.594381 4.622553 17.616723
79 1 9.922691 4.842444 17.892772
80 1 4.137038 2.018946 17.892190
81 1 37.185740 2.417776 16.453654
82 1 -0.003881 5.241274 16.454236
83 1 25.370768 5.881940 16.794972
84 1 41.159135 1.734753 16.476477
85 1 -2.892827 7.709791 17.521363
86 1 21.737663 1.378280 17.551454
87 1 5.949296 5.525468 17.869949
88 1 2.892827 8.019714 16.825063
89 3 37.843848 7.982113 16.749909
90 3 16.356211 7.982113 16.749909
91 3 5.131426 7.747393 17.596517
92 3 26.619063 7.747393 17.596517
93 4 37.391290 7.761257 17.546511
94 4 15.903653 7.761257 17.546511
95 4 5.583984 7.968249 16.799915
96 4 27.071621 7.968249 16.799915
97 3 29.095982 4.694525 18.582095
98 3 -0.052108 6.118515 18.694026
99 3 31.289862 2.901357 19.331308
100 3 37.848416 1.759652 18.671640
101 3 24.021232 0.335662 18.559708
102 3 35.654536 3.552820 17.922426
103 3 16.293822 2.431658 18.819912
104 3 -1.044066 8.456296 18.778629
105 3 2.108707 2.826443 19.008887
106 3 7.675303 4.022519 18.433822
107 3 20.880033 6.467166 18.475106
108 3 21.860418 3.627734 18.244847
109 3 26.566319 4.569460 18.571919
110 3 11.798842 8.005784 19.273307
111 3 0.352770 1.076604 18.987809
112 3 7.785899 1.708677 19.316771
113 3 18.420219 6.741638 18.615383
114 3 33.999448 5.201533 18.900881
115 3 40.378080 1.884717 18.681815
116 3 8.037126 6.917678 17.980427
117 3 23.616355 5.377573 18.265925
118 3 16.183225 4.745499 17.936963
119 3 1.415748 8.181824 18.638351
120 3 32.944950 1.252644 18.352853
121 2 16.275222 3.923176 19.222865
122 2 0.138844 7.556576 19.201206
123 2 0.944396 2.234645 18.183357
124 2 7.693902 2.531001 18.030869
125 2 19.697123 7.366886 18.052528
126 2 23.024728 4.219531 19.070377
127 1 -1.646962 4.439423 19.346426
128 1 35.542659 1.615924 19.345844
129 1 25.616086 2.014754 17.907308
